



































scaled width365          scaled height 110
Time is: 731 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 732 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 733 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 734 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 735 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 736 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 736 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 736 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 737 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 738 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 738 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 739 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 740 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 741 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 742 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 743 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 744 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 745 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 746 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 746 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 747 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 748 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 748 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 749 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 749 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 749 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 750 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 750 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 751 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 752 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 753 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 754 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 755 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 755 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 756 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 756 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 757 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 758 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 759 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 760 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 761 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 762 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 763 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 764 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 764 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 765 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 766 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 767 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 767 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 767 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 767 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 768 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 768 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 769 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 770 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 771 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 771 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 772 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 773 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 774 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 774 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 775 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 776 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 778 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 779 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 780 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 781 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 782 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 783 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 784 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 785 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 786 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 787 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 787 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 788 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 788 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 789 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 790 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 791 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 792 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 793 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 794 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 795 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 796 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 797 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 798 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 799 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 799 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 799 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 800 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 800 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 802 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 803 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 803 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 804 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 804 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 805 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 806 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 806 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 806 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 807 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 808 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 809 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 809 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 810 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 811 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 812 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 812 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 813 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 813 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 813 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 814 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 814 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 814 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 814 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 815 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 815 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 815 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 815 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 815 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 815 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 816 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 816 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 817 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 817 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 818 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 819 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 820 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 821 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 821 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 822 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 823 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 824 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 824 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 824 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 824 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 824 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 824 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 825 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 826 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 827 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 827 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 828 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 828 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 829 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 830 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 830 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 831 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 831 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 832 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 833 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 833 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 834 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 834 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 835 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 836 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 836 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 837 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 837 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 838 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 838 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 839 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 839 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 839 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 839 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 840 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 840 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 840 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 841 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 841 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 841 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 842 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 842 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 842 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 843 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 843 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 844 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 845 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 846 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 847 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 848 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 849 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 849 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 850 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 851 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 852 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 852 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 853 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 853 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 853 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 854 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 855 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 855 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 855 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 855 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 856 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 857 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 858 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 859 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 860 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 861 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 862 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 863 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 864 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 865 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 867 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 867 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 868 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 868 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 869 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 870 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 871 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 872 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 873 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 874 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 875 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 875 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 876 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 876 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 877 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 877 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 878 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 878 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 878 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 879 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 880 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 881 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 882 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 883 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 883 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 884 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 885 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 885 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 885 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 885 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 886 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 886 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 887 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 888 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 888 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 889 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 889 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 890 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 890 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 891 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 892 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 892 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 893 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 894 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 894 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 895 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 895 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 896 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 896 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 897 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 897 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 898 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 899 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 899 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 900 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 900 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 901 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 902 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 903 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 904 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 904 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 905 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 905 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 906 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 906 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 907 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 907 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 907 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 908 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 908 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 909 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 909 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 910 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 911 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 911 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 911 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 911 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 912 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 913 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 914 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 914 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 915 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 916 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 917 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 918 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 918 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 919 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 920 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 920 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 921 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 921 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 922 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 923 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 923 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 924 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 925 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 925 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 925 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 926 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 927 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 927 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 928 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 929 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 929 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 930 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 931 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 932 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 932 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 933 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 934 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 934 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 935 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 936 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 937 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 937 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 937 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 938 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 939 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 939 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 939 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 940 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 940 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 941 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 942 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 943 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 943 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 944 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 944 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 945 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 945 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 946 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 947 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 947 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 948 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 948 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 948 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 949 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 949 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 950 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 951 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 951 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 952 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 953 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 953 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 954 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 955 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 955 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 955 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 956 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 956 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 957 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 958 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 959 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 959 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 959 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 959 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 960 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 960 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 961 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 961 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 962 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 963 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 963 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 963 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 964 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 964 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 965 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 966 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 967 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 968 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 968 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 969 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 970 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 971 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 971 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 972 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 972 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 972 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 973 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 974 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 975 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 976 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
Time is: 977 msmax kept is : 1000
HEREEEEEEEEEEEEEEE
